dataset_id,smiles_protonated,smiles_deprotonated,pKa,reaction_center_atom_idx,reaction_center_atom_symbol,reaction_center_charge_protonated,reaction_center_charge_deprotonated,reaction_center_Hs_protonated,reaction_center_Hs_deprotonated,reaction_center_hybridization,reaction_center_is_aromatic,reaction_center_is_in_ring,reaction_center_total_valence,internal_id_protonated,internal_id_deprotonated
mol4619,Nc1ccc(S(=O)(=O)c2ccc(C(=O)O)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(C(=O)[O-])cc2)cc1,"3,600",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,8979,8980
mol4620,[NH3+]c1ccc2[nH]c(=O)[nH]c2c1,Nc1ccc2[nH]c(=O)[nH]c2c1,"5,000",6,N,1,0,3,2,SP3,FALSE,FALSE,4,8981,8982
mol4621,[NH3+]c1ccc2[nH]ncc2c1,Nc1ccc2[nH]ncc2c1,"5,150",6,N,1,0,3,2,SP3,FALSE,FALSE,4,8983,8984
mol4622,Nc1ccc2c(Cl)c3ccccc3[nH+]c2c1,Nc1ccc2c(Cl)c3ccccc3nc2c1,"6,740",13,N,1,0,1,0,SP2,TRUE,TRUE,4,8985,8986
mol4623,Nc1ccc2c(N)c3ccccc3[nH+]c2c1,Nc1ccc2c(N)c3ccccc3nc2c1,"11,490",13,N,1,0,1,0,SP2,TRUE,TRUE,4,8987,8988
mol4624,[NH3+]c1ccc2c(c1)-c1c(ccc3ccccc13)C2,Nc1ccc2c(c1)-c1c(ccc3ccccc13)C2,"4,670",17,N,1,0,3,2,SP3,FALSE,FALSE,4,8989,8990
mol4625,[NH3+]c1ccc2c(c1)-c1ccccc1C2,Nc1ccc2c(c1)-c1ccccc1C2,"4,680",13,N,1,0,3,2,SP3,FALSE,FALSE,4,8991,8992
mol4626,[NH3+]c1ccc2c(c1)CCC2,Nc1ccc2c(c1)CCC2,"5,350",6,N,1,0,3,2,SP3,FALSE,FALSE,4,8993,8994
mol4627,[NH3+]c1ccc2c(c1)CCCC2,Nc1ccc2c(c1)CCCC2,"5,200",6,N,1,0,3,2,SP3,FALSE,FALSE,4,8995,8996
mol4628,[NH3+]c1ccc2c(c1)Cc1c(F)cccc1-2,Nc1ccc2c(c1)Cc1c(F)cccc1-2,"3,540",14,N,1,0,3,2,SP3,FALSE,FALSE,4,8997,8998
mol4629,[NH3+]c1ccc2c(c1Br)CCCC2,Nc1ccc2c(c1Br)CCCC2,"3,050",11,N,1,0,3,2,SP3,FALSE,FALSE,4,8999,9000
mol4631,Nc1ccc2cc3cc(Cl)ccc3[nH+]c2c1,Nc1ccc2cc3cc(Cl)ccc3nc2c1,"6,950",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9001,9002
mol4632,Nc1ccc2cc3ccc(Cl)cc3[nH+]c2c1,Nc1ccc2cc3ccc(Cl)cc3nc2c1,"7,260",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9003,9004
mol4634,Nc1ccc2cc3ccc4ccccc4c3[nH+]c2c1,Nc1ccc2cc3ccc4ccccc4c3nc2c1,"6,720",10,N,1,0,1,0,SP2,TRUE,TRUE,4,9005,9006
mol4636,Nc1ccc2ccc[nH+]c2c1,Nc1ccc2cccnc2c1,"6,650",8,N,1,0,1,0,SP2,TRUE,TRUE,4,9007,9008
mol4637,[NH3+]c1ccc2ccnnc2c1,Nc1ccc2ccnnc2c1,"4,850",10,N,1,0,3,2,SP3,FALSE,FALSE,4,9009,9010
mol4638,[NH3+]c1ccc2cn[nH]c2c1,Nc1ccc2cn[nH]c2c1,"4,355",9,N,1,0,3,2,SP3,FALSE,FALSE,4,9011,9012
mol4639,Nc1ccc2c[nH+]c3ccccc3c2c1,Nc1ccc2cnc3ccccc3c2c1,"6,880",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9013,9014
mol4640,Nc1ccc2c[nH+]ccc2c1,Nc1ccc2cnccc2c1,"7,170",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9015,9016
mol4641,Nc1ccc2c[nH+]cnc2c1,Nc1ccc2cncnc2c1,"4,600",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9017,9018
mol4642,[NH3+]c1ccc2nc3ccccc3nc2c1,Nc1ccc2nc3ccccc3nc2c1,"4,520",14,N,1,0,3,2,SP3,FALSE,FALSE,4,9019,9020
mol4643,[NH3+]c1ccc2nccnc2c1,Nc1ccc2nccnc2c1,"2,950",6,N,1,0,3,2,SP3,FALSE,FALSE,4,9021,9022
mol4644,[NH3+]c1ccc2ncncc2c1,Nc1ccc2ncncc2c1,"3,290",6,N,1,0,3,2,SP3,FALSE,FALSE,4,9023,9024
mol4645,Nc1ccc2n[nH+]c3ccccc3c2c1,Nc1ccc2nnc3ccccc3c2c1,"6,680",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9025,9026
mol4646,Nc1ccc2n[nH+]ccc2c1,Nc1ccc2nnccc2c1,"5,040",6,N,1,0,1,0,SP2,TRUE,TRUE,4,9027,9028
mol4647,[NH3+]c1cccc(-c2ccccc2)c1,Nc1cccc(-c2ccccc2)c1,"4,280",12,N,1,0,3,2,SP3,FALSE,FALSE,4,9029,9030
mol4648,Nc1cccc(-c2ccccn2)[nH+]1,Nc1cccc(-c2ccccn2)n1,"5,800",11,N,1,0,1,0,SP2,TRUE,TRUE,4,9031,9032
mol4649,[NH3+]c1cccc(-c2nc3ccccc3s2)c1,Nc1cccc(-c2nc3ccccc3s2)c1,"3,400",15,N,1,0,3,2,SP3,FALSE,FALSE,4,9033,9034
mol4650,[NH3+]c1cccc(Br)c1,Nc1cccc(Br)c1,"3,410",7,N,1,0,3,2,SP3,FALSE,FALSE,4,9035,9036
mol4651,[NH3+]c1cccc(C(F)(F)F)c1,Nc1cccc(C(F)(F)F)c1,"3,490",6,N,1,0,3,2,SP3,FALSE,FALSE,4,9037,9038
mol4652,[NH3+]c1cccc(Cl)c1,Nc1cccc(Cl)c1,"3,590",7,N,1,0,3,2,SP3,FALSE,FALSE,4,9039,9040
mol4653,Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)[nH+]1,Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9041,9042
mol4654,Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)[nH+]1,Nc1cccc(Cn2c(-c3ccc(Oc4ccccc4)cc3)ccc2-c2ccccc2Cl)n1,"6,860",24,N,1,0,1,0,SP2,TRUE,TRUE,4,9043,9044
mol4655,Nc1cccc(Cn2c(-c3ccc(Oc4ccccn4)cc3)ccc2-c2ccccc2Cl)[nH+]1,Nc1cccc(Cn2c(-c3ccc(Oc4ccccn4)cc3)ccc2-c2ccccc2Cl)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9045,9046
mol4656,Nc1cccc(Cn2c(-c3ccc(Oc4cccnn4)cc3)ccc2-c2ccccc2Cl)[nH+]1,Nc1cccc(Cn2c(-c3ccc(Oc4cccnn4)cc3)ccc2-c2ccccc2Cl)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9047,9048
mol4657,Nc1cccc(Cn2c(-c3ccc(Oc4cccs4)cc3)ccc2-c2ccccc2Cl)[nH+]1,Nc1cccc(Cn2c(-c3ccc(Oc4cccs4)cc3)ccc2-c2ccccc2Cl)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9049,9050
mol4658,Nc1cccc(Cn2c(-c3ccc(Oc4cnccn4)cc3)ccc2-c2ccccc2Cl)[nH+]1,Nc1cccc(Cn2c(-c3ccc(Oc4cnccn4)cc3)ccc2-c2ccccc2Cl)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9051,9052
mol4659,Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)[nH+]1,Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9053,9054
mol4660,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)[nH+]1,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9055,9056
mol4661,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CCC3)cc2)[nH+]1,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CCC3)cc2)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9057,9058
mol4662,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)[nH+]1,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)n1,"6,860",17,N,1,0,1,0,SP2,TRUE,TRUE,4,9059,9060
mol4663,[NH3+]c1cccc(F)c1,Nc1cccc(F)c1,"3,495",7,N,1,0,3,2,SP3,FALSE,FALSE,4,9061,9062
mol4664,[NH3+]c1cccc(I)c1,Nc1cccc(I)c1,"3,590",7,N,1,0,3,2,SP3,FALSE,FALSE,4,9063,9064
mol4665,Nc1cccc(N2CCc3ccccc3C2)[nH+]1,Nc1cccc(N2CCc3ccccc3C2)n1,"6,000",15,N,1,0,1,0,SP2,TRUE,TRUE,4,9065,9066
mol4666,Nc1cccc2[nH+]c3ccccc3c(N)c12,Nc1cccc2nc3ccccc3c(N)c12,"11,000",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9067,9068
mol4668,[NH3+]c1cccc2[nH]ncc12,Nc1cccc2[nH]ncc12,"3,290",9,N,1,0,3,2,SP3,FALSE,FALSE,4,9069,9070
mol4669,[NH3+]c1cccc2c1CCCC2,Nc1cccc2c1CCCC2,"4,500",6,N,1,0,3,2,SP3,FALSE,FALSE,4,9071,9072
mol4670,Nc1cccc2c1ccc1[nH+]cccc12,Nc1cccc2c1ccc1ncccc12,"5,200",7,N,1,0,1,0,SP2,TRUE,TRUE,4,9073,9074
mol4671,Nc1cccc2cc3ccccc3[nH+]c12,Nc1cccc2cc3ccccc3nc12,"4,400",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9075,9076
mol4672,[NH3+]c1cccc2ccccc12,Nc1cccc2ccccc12,"3,920",10,N,1,0,3,2,SP3,FALSE,FALSE,4,9077,9078
mol4673,Nc1cccc2ccc[nH+]c12,Nc1cccc2cccnc12,"4,010",6,N,1,0,1,0,SP2,TRUE,TRUE,4,9079,9080
mol4674,Nc1cccc2cc[nH+]cc12,Nc1cccc2ccncc12,"6,060",5,N,1,0,1,0,SP2,TRUE,TRUE,4,9081,9082
mol4675,Nc1cccc2cc[nH+]nc12,Nc1cccc2ccnnc12,"3,680",5,N,1,0,1,0,SP2,TRUE,TRUE,4,9083,9084
mol4676,Nc1cccc2c[nH+]cnc12,Nc1cccc2cncnc12,"2,810",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9085,9086
mol4677,Nc1cccc2[nH+]c3ccccc3cc12,Nc1cccc2nc3ccccc3cc12,"6,040",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9087,9088
mol4678,Nc1cccc2[nH+]cccc12,Nc1cccc2ncccc12,"5,460",7,N,1,0,1,0,SP2,TRUE,TRUE,4,9089,9090
mol4679,Nc1cccc2[nH+]ccnc12,Nc1cccc2nccnc12,"2,620",6,N,1,0,1,0,SP2,TRUE,TRUE,4,9091,9092
mol4680,Nc1cccc2nc[nH+]cc12,Nc1cccc2ncncc12,"3,570",5,N,1,0,1,0,SP2,TRUE,TRUE,4,9093,9094
mol4681,Nc1cccc2n[nH+]ccc12,Nc1cccc2nnccc12,"2,700",6,N,1,0,1,0,SP2,TRUE,TRUE,4,9095,9096
mol4682,[NH3+]c1ccccc1,Nc1ccccc1,"4,600",6,N,1,0,3,2,SP3,FALSE,FALSE,4,9097,9098
mol4683,[NH3+]c1ccccc1-c1ccccc1,Nc1ccccc1-c1ccccc1,"3,810",12,N,1,0,3,2,SP3,FALSE,FALSE,4,9099,9100
mol4684,[NH3+]c1ccccc1-c1nc2ccccc2s1,Nc1ccccc1-c1nc2ccccc2s1,"2,600",15,N,1,0,3,2,SP3,FALSE,FALSE,4,9101,9102
mol4685,[NH3+]c1ccccc1Br,Nc1ccccc1Br,"2,400",6,N,1,0,3,2,SP3,FALSE,FALSE,4,9103,9104
mol4686,Nc1ccccc1C(=O)O,Nc1ccccc1C(=O)[O-],"3,475",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,9105,9106
mol4687,[NH3+]c1ccccc1Cl,Nc1ccccc1Cl,"2,640",6,N,1,0,3,2,SP3,FALSE,FALSE,4,9107,9108
mol4688,[NH3+]c1ccccc1F,Nc1ccccc1F,"3,080",6,N,1,0,3,2,SP3,FALSE,FALSE,4,9109,9110
mol4689,Nc1ccccc1[NH3+],Nc1ccccc1N,"4,430",7,N,1,0,3,2,SP3,FALSE,FALSE,4,9111,9112
mol4690,Nc1cccc[nH+]1,Nc1ccccn1,"6,843",3,N,1,0,1,0,SP2,TRUE,TRUE,4,9113,9114
mol4691,Nc1ccc[nH+]c1,Nc1cccnc1,"6,055",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9115,9116
mol4692,Nc1cccnc1C(=O)O,Nc1cccnc1C(=O)[O-],"7,180",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,9117,9118
mol4693,Nc1ccc[nH+]c1N,Nc1cccnc1N,"6,840",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9119,9120
mol4694,Nc1ccc[nH+]c1N1CCc2ccccc2C1,Nc1cccnc1N1CCc2ccccc2C1,"5,000",15,N,1,0,1,0,SP2,TRUE,TRUE,4,9121,9122
mol4695,Nc1cccn[nH+]1,Nc1cccnn1,"5,190",3,N,1,0,1,0,SP2,TRUE,TRUE,4,9123,9124
mol4696,Nc1ccn(C2CC(F)C(CO)O2)c(=O)[nH+]1,Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1,"4,220",5,N,1,0,1,0,SP2,TRUE,TRUE,4,9125,9126
mol4697,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)[nH+]1,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,"4,420",5,N,1,0,1,0,SP2,TRUE,TRUE,4,9127,9128
mol4698,Nc1cc[nH+][nH]1,Nc1ccn[nH]1,"4,110",2,N,1,0,1,0,SP2,TRUE,TRUE,4,9129,9130
mol4699,Nc1cc[nH+]c(N)n1,Nc1ccnc(N)n1,"7,260",2,N,1,0,1,0,SP2,TRUE,TRUE,4,9131,9132
mol4700,Nc1cc[nH+]cn1,Nc1ccncn1,"5,705",2,N,1,0,1,0,SP2,TRUE,TRUE,4,9133,9134
mol4701,Nc1cc[nH+]nc1,Nc1ccnnc1,"6,690",2,N,1,0,1,0,SP2,TRUE,TRUE,4,9135,9136
mol4702,Nc1c[nH][nH+]c1,Nc1cn[nH]c1,"5,570",3,N,1,0,1,0,SP2,TRUE,TRUE,4,9137,9138
mol4703,Nc1c[nH+]c2cc3ccccc3cc2c1,Nc1cnc2cc3ccccc3cc2c1,"4,780",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9139,9140
mol4704,Nc1cnc2ccccc2[nH+]1,Nc1cnc2ccccc2n1,"3,930",9,N,1,0,1,0,SP2,TRUE,TRUE,4,9141,9142
mol4705,Nc1c[nH+]cc2ccccc12,Nc1cncc2ccccc12,"6,280",7,N,1,0,1,0,SP2,TRUE,TRUE,4,9143,9144
mol4706,Nc1cncc[nH+]1,Nc1cnccn1,"3,140",2,N,1,0,1,0,SP2,TRUE,TRUE,4,9145,9146
mol4707,Nc1c[nH+]cn1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,Nc1cncn1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,"6,050",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9147,9148
mol4709,Nc1cn[nH+]c2ccccc12,Nc1cnnc2ccccc12,"6,840",9,N,1,0,1,0,SP2,TRUE,TRUE,4,9149,9150
mol4710,Nc1n[nH]c(-c2cc[nH+]cc2)n1,Nc1n[nH]c(-c2ccncc2)n1,"3,560",2,N,1,0,1,0,SP2,TRUE,TRUE,4,9151,9152
mol4711,Nc1[nH][nH+]c(N)c1/N=N/c1ccccc1,Nc1n[nH]c(N)c1/N=N/c1ccccc1,"3,430",11,N,1,0,1,0,SP2,TRUE,TRUE,4,9153,9154
mol4712,Nc1[nH][nH+]c(N)c1/N=N/c1ccccc1O,Nc1n[nH]c(N)c1/N=N/c1ccccc1O,"5,865",11,N,1,0,1,0,SP2,TRUE,TRUE,4,9155,9156
mol4713,Nc1[nH+][nH]c2ccccc12,Nc1n[nH]c2ccccc12,"3,150",7,N,1,0,1,0,SP2,TRUE,TRUE,4,9157,9158
mol4714,Nc1[nH]c(NCc2ccccc2)cc(=S)[nH+]1,Nc1nc(=S)cc(NCc2ccccc2)[nH]1,"3,330",12,N,1,0,1,0,SP2,TRUE,TRUE,4,9159,9160
mol4716,Nc1nc(C(F)(F)F)c2[nH]cnc2n1,Nc1nc(C(F)(F)F)c2[n-]cnc2n1,"8,870",1,N,0,-1,1,0,SP2,TRUE,TRUE,3,9161,9162
mol4717,Nc1nc(Cl)cc(NCc2ccccc2)[nH+]1,Nc1nc(Cl)cc(NCc2ccccc2)n1,"3,560",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9163,9164
mol4718,NC1=NC(=O)[NH2+]C(N)=N1,Nc1nc(N)[nH]c(=O)n1,"6,950",1,N,1,0,2,1,SP3,FALSE,TRUE,4,9165,9166
mol4719,Nc1nc2nc(N)[nH+]c(N)c2[nH]1,Nc1nc(N)c2[nH]c(N)nc2n1,"4,320",2,N,1,0,1,0,SP2,TRUE,TRUE,4,9167,9168
mol4721,Nc1nc2c(cnn2-c2ccccc2)c(N)[nH+]1,Nc1nc(N)c2cnn(-c3ccccc3)c2n1,"4,490",12,N,1,0,1,0,SP2,TRUE,TRUE,4,9169,9170
mol4722,Nc1nc(Nc2ccccc2)nc(N)[nH+]1,Nc1nc(N)nc(Nc2ccccc2)n1,"4,650",10,N,1,0,1,0,SP2,TRUE,TRUE,4,9171,9172
mol4723,Nc1nc(NCc2ccccc2)cc(Oc2ccc(Cl)cc2)[nH+]1,Nc1nc(NCc2ccccc2)cc(Oc2ccc(Cl)cc2)n1,"4,770",11,N,1,0,1,0,SP2,TRUE,TRUE,4,9173,9174
mol4724,Nc1nc2c(ncn2[C@@H]2C=C[C@H](CO)C2)c(=O)[nH]1,Nc1nc2c(ncn2[C@@H]2C=C[C@H](CO)C2)c(=O)[n-]1,"9,680",5,N,0,-1,1,0,SP2,TRUE,TRUE,3,9175,9176
mol4725,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,Nc1nc2c(ncn2[C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[n-]1,"9,410",5,N,0,-1,1,0,SP2,TRUE,TRUE,3,9177,9178
mol4727,Nc1[nH]c2cc3ccccc3cc2[nH+]1,Nc1nc2cc3ccccc3cc2[nH]1,"7,010",12,N,1,0,1,0,SP2,TRUE,TRUE,4,9179,9180
mol4728,Nc1[nH+]c2ccc(OC(F)(F)F)cc2s1,Nc1nc2ccc(OC(F)(F)F)cc2s1,"6,500",13,N,1,0,1,0,SP2,TRUE,TRUE,4,9181,9182
mol4730,Nc1[nH+]c2ccccc2c2ccccc12,Nc1nc2ccccc2c2ccccc12,"7,310",12,N,1,0,1,0,SP2,TRUE,TRUE,4,9183,9184
mol4731,Nc1nc2ccccc2[nH+]c1N,Nc1nc2ccccc2nc1N,"4,700",9,N,1,0,1,0,SP2,TRUE,TRUE,4,9185,9186
mol4732,Nc1[nH+]c2ccccc2s1,Nc1nc2ccccc2s1,"4,510",6,N,1,0,1,0,SP2,TRUE,TRUE,4,9187,9188
mol4733,Nc1[nH+]cc(-c2ccccc2)s1,Nc1ncc(-c2ccccc2)s1,"4,900",8,N,1,0,1,0,SP2,TRUE,TRUE,4,9189,9190
mol4734,Nc1[nH+]cc(Br)s1,Nc1ncc(Br)s1,"3,610",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9191,9192
mol4735,Nc1[nH+]cc(Cl)s1,Nc1ncc(Cl)s1,"3,660",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9193,9194
mol4736,Nc1[nH+]cc(Sc2ccccc2)s1,Nc1ncc(Sc2ccccc2)s1,"4,160",9,N,1,0,1,0,SP2,TRUE,TRUE,4,9195,9196
mol4737,Nc1nc2ccccc2c[nH+]1,Nc1ncc2ccccc2n1,"4,800",7,N,1,0,1,0,SP2,TRUE,TRUE,4,9197,9198
mol4738,Nc1nc2c(c[nH+]1)ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,Nc1ncc2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2n1,"3,400",5,N,1,0,1,0,SP2,TRUE,TRUE,4,9199,9200
mol4740,Nc1nc(-c2csc(N)n2)cc[nH+]1,Nc1nccc(-c2csc(N)n2)n1,"3,300",2,N,1,0,1,0,SP2,TRUE,TRUE,4,9201,9202
mol4741,Nc1nccc(=O)[nH]1,Nc1nccc(=O)[n-]1,"9,420",4,N,0,-1,1,0,SP2,TRUE,TRUE,3,9203,9204
mol4743,Nc1nccc[nH+]1,Nc1ncccn1,"3,550",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9205,9206
mol4744,Nc1[nH+]ccs1,Nc1nccs1,"5,440",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9207,9208
mol4745,Nc1[nH+]cnc2c1cnn2-c1ccccc1,Nc1ncnc2c1cnn2-c1ccccc1,"3,890",12,N,1,0,1,0,SP2,TRUE,TRUE,4,9209,9210
mol4746,Nc1[nH+]cnc2c1cnn2CCO,Nc1ncnc2c1cnn2CCO,"4,290",3,N,1,0,1,0,SP2,TRUE,TRUE,4,9211,9212
mol4747,Nc1[nH+]cnc2c1ncn2C1CCCCC1,Nc1ncnc2c1ncn2C1CCCCC1,"4,190",1,N,1,0,1,0,SP2,TRUE,TRUE,4,9213,9214
mol4748,Nc1[nH+]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,"3,600",1,N,1,0,1,0,SP2,TRUE,TRUE,4,9215,9216
mol4749,Nc1[nH+]cnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,"3,530",1,N,1,0,1,0,SP2,TRUE,TRUE,4,9217,9218
mol4750,Nc1nc[nH+]c2ccccc12,Nc1ncnc2ccccc12,"5,790",9,N,1,0,1,0,SP2,TRUE,TRUE,4,9219,9220
mol4751,Nc1ncnc2cn[nH]c12,Nc1ncnc2cn[n-]c12,"10,150",8,N,0,-1,1,0,SP2,TRUE,TRUE,3,9221,9222
mol4752,Nc1[nH+]cnc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c12,Nc1ncnc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c12,"3,900",1,N,1,0,1,0,SP2,TRUE,TRUE,4,9223,9224
mol4753,Nc1nn[nH]n1,Nc1nn[n-]n1,"5,980",2,N,0,-1,1,0,SP2,TRUE,TRUE,3,9225,9226
mol4754,Nc1nc(N)c(-c2cccc(Cl)c2Cl)n[nH+]1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,"5,320",12,N,1,0,1,0,SP2,TRUE,TRUE,4,9227,9228
mol4755,Nc1nnc(S(N)(=O)=O)s1,[NH-]S(=O)(=O)c1nnc(N)s1,"7,690",8,N,0,-1,2,1,SP3,FALSE,FALSE,3,9229,9230
mol4756,Nc1[nH+]ncc2ccccc12,Nc1nncc2ccccc12,"6,600",8,N,1,0,1,0,SP2,TRUE,TRUE,4,9231,9232
mol4757,Nc1nnnn1CC(=O)O,Nc1nnnn1CC(=O)[O-],"2,380",3,O,0,-1,1,0,SP2,FALSE,FALSE,2,9233,9234
mol4758,Nc1noc(C2=CCC[NH2+]C2)n1,Nc1noc(C2=CCCNC2)n1,"8,250",2,N,1,0,2,1,SP3,FALSE,TRUE,4,9235,9236
mol4759,Nc1noc(C2C[NH+]3CC[NH+]2CC3)n1,Nc1noc(C2CN3CC[NH+]2CC3)n1,"6,300",2,N,1,0,1,0,SP3,FALSE,TRUE,4,9237,9238
mol4760,Nc1[nH+]sc2ccccc12,Nc1nsc2ccccc12,"2,450",7,N,1,0,1,0,SP2,TRUE,TRUE,4,9239,9240
mol4761,[NH3+]n1ccccc1=O,Nn1ccccc1=O,"2,100",7,N,1,0,3,2,SP3,FALSE,FALSE,4,9241,9242
mol4762,O=C(/C=C/c1c[nH+]c[nH]1)OCCCl,O=C(/C=C/c1cnc[nH]1)OCCCl,"4,800",4,N,1,0,1,0,SP2,TRUE,TRUE,4,9243,9244
mol4763,O=C(C1CCN(c2cc[nH+]cc2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,"9,200",26,N,1,0,1,0,SP2,TRUE,TRUE,4,9245,9246
mol4764,O=C(C1CCN(c2cc[nH+]cc2F)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,O=C(C1CCN(c2ccncc2F)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,"6,700",30,N,1,0,1,0,SP2,TRUE,TRUE,4,9248,9247
mol4765,O=C(C1CCN(c2cc[nH+]cn2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,O=C(C1CCN(c2ccncn2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,"6,100",26,N,1,0,1,0,SP2,TRUE,TRUE,4,9249,9250
mol4766,O=C(C=C([OH2+])c1ccccc1)C(F)(F)F,O=C(C=C(O)c1ccccc1)C(F)(F)F,"6,300",14,O,1,0,2,1,SP2,FALSE,FALSE,3,9251,9252
mol4767,O=C(C=C(O)c1ccccc1)Nc1ccccc1,O=C(C=C([O-])c1ccccc1)Nc1ccccc1,"9,540",17,O,0,-1,1,0,SP2,FALSE,FALSE,2,9253,9254
mol4768,O=C(C=C([OH2+])c1cccs1)C(F)(F)F,O=C(C=C(O)c1cccs1)C(F)(F)F,"6,310",13,O,1,0,2,1,SP2,FALSE,FALSE,3,9255,9256
mol4769,O=C(CC(CO[N+](=O)[O-])O[N+](=O)[O-])Oc1ccccc1C(=O)O,O=C(CC(CO[N+](=O)[O-])O[N+](=O)[O-])Oc1ccccc1C(=O)[O-],"3,690",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,9257,9258
mol4770,O=C(CC1c2ccccc2-c2ccccc21)N[C@H](Cc1cc2ccc(F)cc2[nH]1)C(=O)O,O=C(CC1c2ccccc2-c2ccccc21)N[C@H](Cc1cc2ccc(F)cc2[nH]1)C(=O)[O-],"3,900",31,O,0,-1,1,0,SP2,FALSE,FALSE,2,9259,9260
mol4771,O=C(CCC(CO[N+](=O)[O-])O[N+](=O)[O-])Oc1ccccc1C(=O)O,O=C(CCC(CO[N+](=O)[O-])O[N+](=O)[O-])Oc1ccccc1C(=O)[O-],"3,690",8,O,0,-1,1,0,SP2,FALSE,FALSE,2,9261,9262
